Vote,Sector,Financial Year,"Approved Budget (UGX, Millions)",Released Budget (UGX),Actual Expenditure (UGX),Approved Budget (% of GDP),Actual Expenditure (% of GDP),Performance (%),Deviation (UGX),Execution Status,Nominal GDP (UGX Trillions),Subprogram,Source File,Imputed,Actual Expenditure (UGX) - Original,Released Budget (UGX) - Original,Execution_Rate,Absorption_Rate
13,Education,17/18,3.3,3.83,3.72,2.98e-06,3.361648292065788e-12,0.0001127272727272727,3299996.28,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.72,3.83,1.1272727272727274,0.9712793733681463
13,Education,17/18,3.3,3.42,3.65,2.98e-06,3.298391469365625e-12,0.0001106060606060606,3299996.35,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.65,3.42,1.1060606060606062,1.067251461988304
13,Education,17/18,3.3,3.3,3.26,2.98e-06,2.945960600036146e-12,9.878787878787878e-05,3299996.74,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.26,3.3,0.9878787878787879,0.9878787878787879
13,Education,17/18,3.3,1.67,1.61,2.98e-06,1.454906922103741e-12,4.87878787878788e-05,3299998.39,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,1.61,1.67,0.4878787878787879,0.9640718562874252
13,Education,17/18,3.3,3.15,3.11,2.98e-06,2.810410265678655e-12,9.424242424242424e-05,3299996.89,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.11,3.15,0.9424242424242424,0.9873015873015872
13,Education,17/18,3.3,3.31,3.37,2.98e-06,3.045364178564974e-12,0.0001021212121212121,3299996.63,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.37,3.31,1.0212121212121212,1.0181268882175227
13,Education,17/18,3.3,2.82,2.76,2.98e-06,2.494126152177842e-12,8.363636363636363e-05,3299997.24,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.76,2.82,0.8363636363636363,0.9787234042553191
13,Education,17/18,3.3,0.95,0.96,2.98e-06,8.675221398879451e-13,2.909090909090909e-05,3299999.04,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,0.96,0.95,0.2909090909090909,1.0105263157894737
13,Education,17/18,2.81,5.88,5.79,2.54e-06,5.232242906199169e-12,0.0002060498220640569,2809994.21,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,5.79,5.88,1.2,0.9846938775510204
13,Education,17/18,2.81,4.53,4.47,2.54e-06,4.039399963853244e-12,0.0001590747330960854,2809995.53,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.47,4.53,1.2,0.9867549668874172
13,Education,17/18,2.81,4.27,4.21,2.54e-06,3.804446050966925e-12,0.0001498220640569395,2809995.79,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.21,4.27,1.2,0.9859484777517565
13,Education,17/18,2.81,2.34,2.31,2.54e-06,2.087475149105368e-12,8.220640569395019e-05,2809997.69,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.31,2.34,0.8220640569395018,0.9871794871794872
13,Education,17/18,2.81,2.98,2.92,2.54e-06,2.638713175492499e-12,0.000103914590747331,2809997.08,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.92,2.98,1.0391459074733096,0.9798657718120806
13,Education,17/18,2.81,2.66,2.77,2.54e-06,2.503162841135008e-12,9.857651245551601e-05,2809997.23,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.77,2.66,0.9857651245551601,1.0413533834586466
13,Education,17/18,2.81,2.26,2.22,2.54e-06,2.006144948490873e-12,7.900355871886122e-05,2809997.78,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.22,2.26,0.7900355871886121,0.9823008849557524
13,Education,17/18,2.81,2.45,2.41,2.54e-06,2.177842038677029e-12,8.576512455516015e-05,2809997.59,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.41,2.45,0.8576512455516014,0.9836734693877551
13,Education,17/18,2.81,7.23,7.94,2.54e-06,7.175131031989879e-12,0.0002825622775800712,2809992.06,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,7.94,7.23,1.2,1.0982019363762103
13,Education,17/18,2.81,2.32,2.28,2.54e-06,2.060365082233869e-12,8.113879003558718e-05,2809997.72,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.28,2.32,0.8113879003558718,0.9827586206896551
13,Education,17/18,2.81,5.27,5.27,2.54e-06,4.762335080426531e-12,0.0001875444839857651,2809994.73,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,5.27,5.27,1.2,1.0
13,Education,17/18,2.81,2.25,2.21,2.54e-06,1.997108259533707e-12,7.864768683274021e-05,2809997.79,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.21,2.25,0.7864768683274022,0.9822222222222222
13,Education,17/18,2.81,6.78,6.68,2.54e-06,6.03650822338695e-12,0.0002377224199288256,2809993.32,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,6.68,6.78,1.2,0.9852507374631267
13,Education,17/18,2.81,4.63,4.58,2.54e-06,4.138803542382071e-12,0.0001629893238434164,2809995.42,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.58,4.63,1.2,0.9892008639308856
13,Education,17/18,2.81,2.8,2.76,2.54e-06,2.494126152177842e-12,9.8220640569395e-05,2809997.24,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.76,2.8,0.9822064056939501,0.9857142857142857
13,Education,17/18,2.81,3.9,3.84,2.54e-06,3.47008855955178e-12,0.0001366548042704626,2809996.16,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.84,3.9,1.2,0.9846153846153846
13,Education,17/18,2.81,5.04,5.01,2.54e-06,4.527381167540213e-12,0.0001782918149466192,2809994.99,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,5.01,5.04,1.2,0.994047619047619
13,Education,17/18,2.81,2.96,2.92,2.54e-06,2.638713175492499e-12,0.000103914590747331,2809997.08,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.92,2.96,1.0391459074733096,0.9864864864864865
13,Education,17/18,2.81,2.28,2.25,2.54e-06,2.033255015362371e-12,8.00711743772242e-05,2809997.75,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.25,2.28,0.800711743772242,0.986842105263158
13,Education,17/18,2.81,5.17,4.91,2.54e-06,4.437014277968552e-12,0.0001747330960854093,2809995.09,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.91,5.17,1.2,0.9497098646034816
13,Education,17/18,2.81,4.59,4.53,2.54e-06,4.09362009759624e-12,0.0001612099644128114,2809995.47,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.53,4.59,1.2,0.9869281045751634
13,Education,17/18,2.81,2.57,2.54,2.54e-06,2.295318995120188e-12,9.03914590747331e-05,2809997.46,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.54,2.57,0.9039145907473309,0.9883268482490273
13,Education,17/18,2.81,3.05,2.94,2.54e-06,2.656786553406832e-12,0.000104626334519573,2809997.06,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.94,3.05,1.0462633451957295,0.9639344262295082
13,Education,17/18,2.81,3.83,3.72,2.54e-06,3.361648292065788e-12,0.0001323843416370107,2809996.28,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.72,3.83,1.2,0.9712793733681463
13,Education,17/18,2.81,3.42,3.65,2.54e-06,3.298391469365625e-12,0.0001298932384341637,2809996.35,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.65,3.42,1.2,1.067251461988304
13,Education,17/18,2.81,3.3,3.26,2.54e-06,2.945960600036146e-12,0.0001160142348754448,2809996.74,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.26,3.3,1.1601423487544482,0.9878787878787879
13,Education,17/18,2.81,1.67,1.61,2.54e-06,1.454906922103741e-12,5.729537366548043e-05,2809998.39,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,1.61,1.67,0.5729537366548043,0.9640718562874252
13,Education,17/18,2.81,3.15,3.11,2.54e-06,2.810410265678655e-12,0.0001106761565836299,2809996.89,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.11,3.15,1.1067615658362988,0.9873015873015872
13,Education,17/18,2.81,3.31,3.37,2.54e-06,3.045364178564974e-12,0.0001199288256227758,2809996.63,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.37,3.31,1.199288256227758,1.0181268882175227
13,Education,17/18,2.81,2.82,2.76,2.54e-06,2.494126152177842e-12,9.8220640569395e-05,2809997.24,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.76,2.82,0.9822064056939501,0.9787234042553191
13,Education,17/18,2.81,0.95,0.96,2.54e-06,8.675221398879451e-13,3.416370106761566e-05,2809999.04,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,0.96,0.95,0.34163701067615654,1.0105263157894737
13,Education,17/18,0.96,5.88,5.79,8.68e-07,5.232242906199169e-12,0.000603125,959994.21,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,5.79,5.88,1.2,0.9846938775510204
13,Education,17/18,0.96,4.53,4.47,8.68e-07,4.039399963853244e-12,0.0004656249999999999,959995.53,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.47,4.53,1.2,0.9867549668874172
13,Education,17/18,0.96,4.27,4.21,8.68e-07,3.804446050966925e-12,0.0004385416666666666,959995.79,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.21,4.27,1.2,0.9859484777517565
13,Education,17/18,0.96,2.34,2.31,8.68e-07,2.087475149105368e-12,0.000240625,959997.69,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.31,2.34,1.2,0.9871794871794872
13,Education,17/18,0.96,2.98,2.92,8.68e-07,2.638713175492499e-12,0.0003041666666666667,959997.08,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.92,2.98,1.2,0.9798657718120806
13,Education,17/18,0.96,2.66,2.77,8.68e-07,2.503162841135008e-12,0.0002885416666666667,959997.23,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.77,2.66,1.2,1.0413533834586466
13,Education,17/18,0.96,2.26,2.22,8.68e-07,2.006144948490873e-12,0.00023125,959997.78,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.22,2.26,1.2,0.9823008849557524
13,Education,17/18,0.96,2.45,2.41,8.68e-07,2.177842038677029e-12,0.0002510416666666667,959997.59,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.41,2.45,1.2,0.9836734693877551
13,Education,17/18,0.96,7.23,7.94,8.68e-07,7.175131031989879e-12,0.0008270833333333334,959992.06,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,7.94,7.23,1.2,1.0982019363762103
13,Education,17/18,0.96,2.32,2.28,8.68e-07,2.060365082233869e-12,0.0002375,959997.72,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.28,2.32,1.2,0.9827586206896551
13,Education,17/18,0.96,5.27,5.27,8.68e-07,4.762335080426531e-12,0.0005489583333333334,959994.73,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,5.27,5.27,1.2,1.0
13,Education,17/18,0.96,2.25,2.21,8.68e-07,1.997108259533707e-12,0.0002302083333333333,959997.79,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.21,2.25,1.2,0.9822222222222222
13,Education,17/18,0.96,6.78,6.68,8.68e-07,6.03650822338695e-12,0.0006958333333333334,959993.32,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,6.68,6.78,1.2,0.9852507374631267
13,Education,17/18,0.96,4.63,4.58,8.68e-07,4.138803542382071e-12,0.0004770833333333334,959995.42,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.58,4.63,1.2,0.9892008639308856
13,Education,17/18,0.96,2.8,2.76,8.68e-07,2.494126152177842e-12,0.0002874999999999999,959997.24,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.76,2.8,1.2,0.9857142857142857
13,Education,17/18,0.96,3.9,3.84,8.68e-07,3.47008855955178e-12,0.0004,959996.16,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.84,3.9,1.2,0.9846153846153846
13,Education,17/18,0.96,5.04,5.01,8.68e-07,4.527381167540213e-12,0.000521875,959994.99,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,5.01,5.04,1.2,0.994047619047619
13,Education,17/18,0.96,2.96,2.92,8.68e-07,2.638713175492499e-12,0.0003041666666666667,959997.08,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.92,2.96,1.2,0.9864864864864865
13,Education,17/18,0.96,2.28,2.25,8.68e-07,2.033255015362371e-12,0.000234375,959997.75,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.25,2.28,1.2,0.986842105263158
13,Education,17/18,0.96,5.17,4.91,8.68e-07,4.437014277968552e-12,0.0005114583333333334,959995.09,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.91,5.17,1.2,0.9497098646034816
13,Education,17/18,0.96,4.59,4.53,8.68e-07,4.09362009759624e-12,0.000471875,959995.47,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.53,4.59,1.2,0.9869281045751634
13,Education,17/18,0.96,2.57,2.54,8.68e-07,2.295318995120188e-12,0.0002645833333333334,959997.46,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.54,2.57,1.2,0.9883268482490273
13,Education,17/18,0.96,3.05,2.94,8.68e-07,2.656786553406832e-12,0.00030625,959997.06,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.94,3.05,1.2,0.9639344262295082
13,Education,17/18,0.96,3.83,3.72,8.68e-07,3.361648292065788e-12,0.0003875,959996.28,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.72,3.83,1.2,0.9712793733681463
13,Education,17/18,0.96,3.42,3.65,8.68e-07,3.298391469365625e-12,0.0003802083333333333,959996.35,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.65,3.42,1.2,1.067251461988304
13,Education,17/18,0.96,3.3,3.26,8.68e-07,2.945960600036146e-12,0.0003395833333333333,959996.74,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.26,3.3,1.2,0.9878787878787879
13,Education,17/18,0.96,1.67,1.61,8.68e-07,1.454906922103741e-12,0.0001677083333333333,959998.39,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,1.61,1.67,1.2,0.9640718562874252
13,Education,17/18,0.96,3.15,3.11,8.68e-07,2.810410265678655e-12,0.0003239583333333333,959996.89,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.11,3.15,1.2,0.9873015873015872
13,Education,17/18,0.96,3.31,3.37,8.68e-07,3.045364178564974e-12,0.0003510416666666667,959996.63,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,3.37,3.31,1.2,1.0181268882175227
13,Education,17/18,0.96,2.82,2.76,8.68e-07,2.494126152177842e-12,0.0002874999999999999,959997.24,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.76,2.82,1.2,0.9787234042553191
13,Education,17/18,0.96,0.95,0.96,8.68e-07,8.675221398879451e-13,9.999999999999999e-05,959999.04,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,0.96,0.95,1.0,1.0105263157894737
13,Education,17/18,2.49,5.88,5.79,2.25e-06,5.232242906199169e-12,0.0002325301204819277,2489994.21,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,5.79,5.88,1.2,0.9846938775510204
13,Education,17/18,2.49,4.53,4.47,2.25e-06,4.039399963853244e-12,0.0001795180722891566,2489995.53,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.47,4.53,1.2,0.9867549668874172
13,Education,17/18,2.49,4.27,4.21,2.25e-06,3.804446050966925e-12,0.0001690763052208835,2489995.79,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,4.21,4.27,1.2,0.9859484777517565
13,Education,17/18,2.49,2.34,2.31,2.25e-06,2.087475149105368e-12,9.27710843373494e-05,2489997.69,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf,No,2.31,2.34,0.927710843373494,0.9871794871794872
